Deliverable type,Priority,Production Pipeline,Project Type,Task Count
1306,3,0,1,12
1306,3,0,1,12
1501,3,0,1,7
1501,3,0,1,7
1503,3,0,1,9
2001,3,0,1,18
1708,3,0,1,10
1501,3,0,1,15
4,3,0,1,19
4,3,0,1,19
1502,3,0,1,121
0,2,0,0,40
1502,3,0,1,9
0,2,0,0,40
1501,3,0,1,8
1306,3,0,1,10
1306,3,0,1,10
1502,3,0,1,11
0,1,15,2,13
1709,3,0,1,16
2001,3,0,1,18
1502,3,0,1,18
0,5,0,0,15
1501,3,0,1,11
1501,3,0,1,8
1002,5,0,1,316
1018,3,0,1,8
1018,3,0,1,8
1306,2,0,1,36
1018,3,0,1,8
1,3,0,1,45
1306,2,0,1,10
1306,2,0,1,10
1502,3,0,1,13
1006,5,0,1,5
1502,3,0,1,11
1005,5,0,1,15
1001,3,0,3,552
0,3,0,0,1
1306,3,0,1,10
1501,3,0,1,20
1018,3,0,1,8
1003,5,0,1,8
2001,3,0,1,20
1501,3,0,1,7
1401,3,0,1,12
1007,5,0,1,11
1502,3,0,1,11
1205,3,0,1,23
1503,3,0,1,12
1502,3,0,1,10
1502,3,0,1,11
1606,5,0,1,7
1709,3,0,1,11
1502,3,0,1,12
1306,3,0,1,18
1302,5,0,1,121
1302,5,0,1,122
1306,3,0,1,10
0,3,0,0,1
1018,3,0,1,8
1306,2,6,1,48
1306,3,0,1,26
1502,3,0,1,12
1502,3,0,1,13
1502,3,0,1,13
1503,1,0,1,49
2001,3,0,1,18
0,4,12,2,4
1705,2,0,3,42
1306,3,0,1,41
1606,2,0,1,52
2,3,0,1,19
1501,3,0,1,5
1501,3,0,1,21
1501,3,0,1,21
1501,3,0,1,21
1501,3,0,1,21
1205,3,0,1,11
1501,3,0,1,6
1306,3,0,1,10
1018,3,0,1,10
1101,5,0,1,27
1502,3,0,1,14
1101,5,0,1,24
1101,5,0,1,33
1101,5,0,1,26
1101,5,0,1,24
1306,3,0,1,18
1502,3,0,1,11
1306,3,0,1,10
1503,3,0,1,50
1007,5,0,1,10
2101,3,0,1,14
0,1,14,2,19
1502,3,0,1,16
0,3,11,2,7
2001,3,0,1,17
1502,3,0,1,14
1002,5,0,1,14
1501,3,0,1,20
1012,5,0,1,10
0,3,0,0,1
2001,3,0,1,14
0,3,9,2,45
2,3,0,1,20
1005,4,0,1,14
2,3,0,1,19
1709,3,0,1,12
1703,5,0,1,9
1502,3,0,1,17
1304,5,0,1,14
1502,3,0,1,15
1018,3,17,4,7
1502,3,0,1,19
1709,3,0,1,16
1502,3,0,1,12
0,3,0,0,1
1502,3,0,1,12
1501,3,0,1,81
0,3,12,2,9
1501,3,0,1,18
1205,3,0,1,64
2001,3,0,1,13
1501,3,0,1,8
0,3,0,0,1
0,3,0,0,1
1502,3,0,1,17
0,3,0,0,1
1502,3,0,1,13
0,3,0,0,1
1501,5,0,1,4
1502,3,0,1,11
1708,3,0,1,13
1606,3,0,1,8
1709,3,0,1,12
1502,3,0,1,15
1205,3,0,1,40
2001,3,0,1,13
4,3,0,1,19
0,2,0,0,40
0,2,0,0,40
1205,3,0,1,51
1501,3,0,1,8
1501,3,0,1,18
1502,3,0,1,13
2,3,0,1,22
2,3,0,1,21
1306,5,0,1,6
1501,3,0,1,18
1708,3,0,1,18
1501,3,0,1,5
1205,3,0,1,40
1205,3,0,1,40
1205,3,0,1,64
1205,3,0,1,40
1205,3,0,1,49
1501,3,0,1,14
1502,3,0,1,391
0,2,19,2,4
1205,3,0,1,49
1502,3,0,1,401
1502,3,0,1,406
1502,3,0,1,12
1502,3,0,1,404
1205,3,0,1,49
1502,3,0,1,391
2003,3,0,3,18
1205,3,0,1,49
1502,3,0,1,403
0,3,0,0,1
1502,3,0,1,398
1205,3,0,1,49
1502,3,0,1,431
1502,3,0,1,413
1306,3,0,1,9
1502,3,0,1,458
1502,3,0,1,417
1502,3,0,1,437
1502,3,0,1,553
1501,3,0,1,72
1502,3,0,1,432
1502,3,0,1,368
2001,3,0,1,16
2001,3,0,1,15
1018,3,0,1,8
1501,3,0,1,7
2001,3,0,1,22
1018,3,0,1,8
1205,3,0,1,65
1501,3,0,1,7
1604,3,0,3,21
1502,3,0,1,12
1501,3,0,1,16
0,3,0,0,1
2001,3,0,1,26
1502,3,0,1,128
1701,3,0,1,11
1306,3,0,1,19
1709,3,0,1,12
1501,3,0,1,15
1501,3,0,1,7
1501,3,0,1,13
1501,3,0,1,18
1502,3,0,1,462
0,3,0,0,1
1704,1,3,3,35
1501,3,0,1,14
0,3,0,0,1
1501,3,0,1,314
1501,3,0,1,33
1002,5,0,1,12
2001,3,0,1,17
1502,3,0,1,9
1501,2,0,1,89
1501,2,0,1,86
2,3,0,1,19
1304,5,0,1,17
1502,3,0,1,14
1306,3,0,1,10
4,3,0,1,19
1018,3,0,1,8
1501,3,0,1,20
1018,3,0,1,8
1501,3,0,1,20
0,3,0,0,1
1501,3,0,1,9
0,3,0,0,1
1501,3,0,1,8
1018,3,0,1,8
2004,3,0,1,15
0,3,26,2,12
1306,3,0,1,18
1005,5,0,1,79
1005,3,0,1,79
1306,3,0,1,20
0,2,0,0,40
1306,3,0,1,116
1502,3,0,1,11
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1702,2,0,1,11
1009,5,0,1,11
2001,3,0,1,13
1306,3,0,1,64
1501,3,0,1,13
1306,3,0,1,87
1006,5,0,1,15
1306,3,0,1,26
0,3,22,2,8
1501,5,0,1,7
1306,3,0,1,26
1501,3,0,1,21
1501,3,0,1,8
1501,3,0,1,20
1501,3,0,1,21
1501,3,0,1,21
1501,3,0,1,19
1501,3,0,1,21
0,2,28,2,7
1501,3,0,1,7
1502,3,0,1,11
1306,3,0,1,26
1501,3,0,1,6
1007,5,0,1,7
1306,3,0,1,10
1018,3,0,1,8
1501,3,0,1,11
1701,3,0,1,12
1502,3,0,1,77
1018,3,0,1,8
1501,3,0,1,8
1306,3,0,1,10
1306,3,0,1,10
1002,5,0,1,21
1002,5,0,1,20
1306,3,0,1,10
2001,3,0,1,3
1306,3,0,1,10
1306,3,0,1,10
1606,3,0,1,89
2002,5,0,1,14
0,5,28,2,4
1006,5,0,1,46
1501,3,0,1,9
1502,3,0,1,12
1502,3,0,1,19
1012,5,0,1,18
1306,2,0,1,19
1018,3,0,1,9
1018,3,0,1,16
1018,3,0,1,18
2001,3,0,1,16
1501,3,0,1,28
1005,5,0,1,51
1502,3,0,1,77
1502,3,0,1,77
1501,3,0,1,18
1502,3,0,1,35
1502,3,0,1,21
1502,3,0,1,77
1501,3,0,1,7
1502,3,0,1,77
1502,3,0,1,79
1502,3,0,1,77
1502,3,0,1,79
1505,2,0,1,87
11,5,0,1,8
1501,3,0,1,13
1001,3,0,1,62
1708,3,0,1,13
1501,3,0,1,10
1502,3,0,1,14
1,3,0,1,19
1306,3,0,1,38
1005,5,0,1,10
1205,3,0,1,53
1002,3,0,1,48
2001,3,0,1,18
1203,3,0,1,51
1001,3,0,1,48
1001,3,0,1,47
1205,3,0,1,77
1204,2,0,3,231
1204,2,0,1,310
1306,3,0,1,37
1502,3,0,1,14
1012,5,0,1,17
1708,3,0,1,12
1604,3,0,1,20
1502,3,0,1,14
1502,3,0,1,14
1502,3,0,1,14
1007,5,0,1,12
1306,3,0,1,14
1501,3,0,1,13
1501,3,0,1,27
1502,3,0,1,20
1501,3,0,1,17
0,4,5,2,5
1,3,0,1,2
2001,3,0,1,15
1502,3,0,1,12
1709,3,0,1,13
1204,3,0,1,100
1501,3,0,1,7
1002,3,0,1,46
0,3,11,2,22
1306,3,0,1,76
2001,3,0,1,14
1502,3,0,1,12
1006,3,0,1,18
1501,3,0,1,35
1502,3,0,1,13
0,3,14,2,110
1502,3,0,1,12
1012,3,0,1,62
0,1,28,2,8
1501,3,0,1,6
1006,5,0,1,11
1205,3,0,1,42
1502,3,0,1,19
1002,3,0,1,44
1602,3,0,1,19
1802,2,0,1,5
1001,3,17,3,17
0,3,24,2,7
1502,3,0,1,18
2001,3,0,1,12
1203,3,0,1,153
0,2,0,0,40
2001,3,0,1,12
1503,2,0,1,84
2004,3,0,1,8
0,2,0,0,40
2001,3,0,1,17
0,2,0,0,50
1706,3,0,1,14
2004,2,0,1,16
2004,3,0,1,12
1018,3,0,1,8
1604,3,0,1,10
2004,3,0,1,12
1018,3,0,1,8
1101,3,0,1,2
2004,3,0,1,13
1606,3,0,1,76
1,3,0,1,19
1502,3,0,1,12
1502,3,0,1,15
1502,3,0,1,11
1606,3,0,1,11
1205,2,14,2,286
1306,3,0,1,10
1501,3,0,1,17
11,5,0,1,4
1012,5,0,1,10
1501,3,0,1,9
2001,3,0,1,19
1605,3,0,1,10
1502,3,0,1,12
1501,3,0,1,19
1501,3,0,1,9
1702,3,22,3,30
1502,3,0,1,11
1501,3,0,1,9
1704,3,26,3,45
1304,3,0,1,8
0,4,5,2,13
9,3,0,1,16
1306,5,0,1,6
1501,3,0,1,9
1502,3,0,1,12
1306,3,0,1,10
1013,5,0,1,10
2001,3,0,1,17
1701,2,24,3,31
0,2,0,0,40
1501,3,0,1,17
1101,3,0,1,4
1709,3,0,1,10
2001,3,0,1,17
1501,3,0,1,9
1501,3,0,1,10
2001,3,0,1,17
0,2,14,2,14
1504,3,30,4,46
1018,3,0,1,8
1018,3,0,1,8
1018,3,0,1,8
1501,3,0,1,15
2001,3,0,1,19
1205,3,17,3,1006
1005,2,0,1,15
2004,3,0,1,13
4,3,0,1,19
4,3,0,1,19
2001,3,0,1,47
1302,2,0,1,15
1005,3,0,1,25
1604,3,0,1,19
2,3,0,1,19
2001,3,0,1,43
2001,3,0,1,45
1018,3,0,1,8
1018,3,0,1,8
1018,3,0,1,8
1,3,0,1,20
1306,3,0,1,22
1003,5,0,1,10
1306,3,0,1,18
2001,3,0,1,17
2001,3,0,1,17
1306,3,0,1,16
1502,3,0,1,11
1502,3,0,1,11
1502,3,0,1,11
1006,3,17,2,51
2007,2,21,3,44
4,3,0,1,19
1501,3,0,1,13
1,3,0,1,19
1001,5,0,1,51
2001,3,0,1,15
1003,5,0,1,14
1703,3,28,3,47
1502,3,0,1,7
1001,3,0,1,16
1306,5,6,1,23
2,3,0,1,19
1306,3,0,1,19
1306,3,0,1,28
1006,3,0,1,19
1501,3,0,1,8
1502,3,0,1,12
1501,3,0,1,11
1501,3,0,1,10
1502,3,0,1,14
2001,3,0,1,20
1501,3,0,1,11
1306,2,0,1,114
1501,3,0,1,8
1306,5,0,1,39
1007,5,0,1,11
1018,3,0,1,8
1306,3,0,1,38
1306,3,0,1,17
1012,5,0,1,16
1502,3,0,1,12
1502,3,0,1,11
1502,3,0,1,12
0,2,11,2,16
1606,2,14,4,84
1501,3,0,1,16
1003,5,0,1,163
0,5,17,2,3
1501,3,0,1,17
1302,5,0,1,12
2004,3,0,1,14
1012,5,0,1,14
1501,3,0,1,8
1502,3,0,1,104
1006,3,0,1,18
1006,5,17,1,149
1003,3,0,1,16
1018,3,0,1,8
1306,3,0,1,10
2001,3,0,1,23
1502,3,0,1,12
1501,3,0,1,15
1501,3,0,1,244
1007,3,0,1,15
1501,3,0,1,15
1501,5,0,1,9
1502,3,0,1,13
1502,3,0,1,17
1502,3,0,1,20
1102,5,0,1,23
1501,3,0,1,11
1205,3,0,1,113
0,2,17,2,9
1,3,0,1,19
1006,2,0,1,21
1502,3,0,1,12
1306,3,0,1,15
1306,3,0,1,19
1306,3,0,1,78
1306,3,0,1,62
1306,3,0,1,64
1006,5,0,1,8
1501,3,0,1,8
1708,3,0,1,12
1,3,0,1,20
1,3,0,1,29
1306,5,0,1,9
1715,3,22,3,36
0,3,12,2,7
2001,3,0,1,11
1702,3,24,3,38
1018,3,0,1,8
2003,5,0,1,4
1018,3,0,1,8
1018,3,0,1,8
1502,3,0,1,11
1101,5,0,1,4
0,5,12,2,3
1507,5,0,1,8
2001,5,0,1,82
1007,5,0,1,7
1306,5,0,1,6
1504,3,0,1,97
1501,3,0,1,16
1709,3,0,1,12
1502,3,0,1,11
2001,3,0,1,47
1502,3,0,1,8
1502,3,0,1,13
1501,3,0,1,5
1016,5,0,1,11
1501,3,0,1,82
1018,3,0,1,8
2001,3,0,1,20
1306,3,0,1,26
1306,5,0,1,7
1003,5,0,1,11
1501,3,0,1,9
1306,3,0,1,15
0,2,17,2,14
1007,3,0,1,13
1502,3,0,1,11
1501,3,0,1,9
0,3,23,2,7
2001,3,0,1,12
1003,3,0,1,11
2001,3,0,1,12
4,3,16,3,34
2001,3,0,1,12
4,3,0,1,24
2,3,0,1,19
1501,2,0,1,17
1501,3,0,1,85
1205,3,14,3,556
1003,5,0,1,21
2001,3,0,1,20
1306,3,0,1,72
2001,3,0,1,7
1606,3,0,3,53
1502,3,0,1,13
1502,3,0,1,12
1502,3,0,1,22
1002,3,0,1,22
1017,3,0,1,15
1502,3,0,1,12
1502,3,0,1,12
1306,3,0,1,76
1205,3,0,3,460
1205,3,0,3,453
1501,3,0,1,17
1501,3,0,1,20
1502,3,0,1,21
1502,3,0,1,13
1007,3,0,3,442
0,2,13,2,10
1006,5,0,1,340
1005,5,0,1,35
1006,5,0,1,9
1018,3,0,1,8
1708,3,0,1,13
1502,3,0,1,12
1018,3,9,2,21
2001,3,0,1,32
1501,3,0,1,11
1501,3,0,1,11
1,3,0,1,19
1502,3,0,1,11
1501,2,0,1,18
1502,3,0,1,13
1502,3,0,1,80
1502,3,0,1,12
1502,3,0,1,13
1008,5,0,1,8
1007,2,0,1,14
1606,3,0,1,20
1802,3,0,1,6
1709,1,26,1,22
1502,3,0,1,23
1501,3,0,1,14
1501,3,0,1,39
1501,3,0,1,48
1501,3,0,1,10
1007,3,0,1,103
1205,3,0,1,50
1502,3,0,1,14
1007,3,0,1,93
1501,3,0,1,14
1205,3,0,1,22
1505,3,0,1,19
1013,5,0,1,9
1502,3,0,1,14
1013,5,0,1,4
1701,3,0,1,10
1204,2,0,1,565
1502,3,0,1,96
1805,3,0,3,122
1205,3,0,3,94
1709,2,27,2,14
1306,3,0,1,10
0,2,27,2,12
1502,3,0,1,12
1501,3,0,1,13
1306,3,0,1,115
1709,3,0,1,7
1502,3,0,1,12
1002,5,0,1,11
1502,3,0,1,12
1205,1,0,3,30
1018,3,0,1,8
1018,3,0,1,8
1018,3,0,1,8
1502,3,0,1,16
1018,3,0,1,8
1306,2,0,1,22
1502,3,0,1,19
1802,2,29,1,6
1009,5,0,1,12
1502,3,0,1,16
1716,2,24,3,90
0,2,6,2,11
1709,2,0,1,11
1018,3,0,1,8
1502,3,0,1,12
0,3,30,2,9
0,2,6,2,9
1302,5,0,1,7
1018,5,0,1,36
1006,3,0,1,18
1502,3,0,1,16
1306,3,0,1,10
1502,3,0,1,16
1502,3,0,1,32
1006,5,0,1,18
1306,3,0,1,10
1502,3,0,1,13
1306,3,0,1,10
1006,5,0,1,18
1306,3,0,1,10
1502,3,0,1,13
1006,3,0,1,18
1306,3,0,1,10
1205,1,0,3,139
1704,3,24,3,32
1306,3,29,1,47
1,3,0,1,19
1306,3,29,1,50
1306,3,0,1,26
0,5,0,0,40
1501,2,29,1,19
1501,3,0,1,71
11,3,0,1,7
2001,3,0,1,23
2001,3,0,1,15
2001,3,0,1,20
1708,3,0,1,3
2001,3,0,1,50
1205,3,0,1,481
1205,3,0,1,104
1502,3,0,1,54
1501,3,0,1,7
1306,3,0,1,24
1306,3,0,1,18
2001,3,0,1,24
1703,3,0,1,11
1306,3,0,1,26
1502,3,0,1,12
1501,3,0,1,13
1502,3,0,1,12
1502,3,0,1,12
1501,3,0,1,16
1502,3,0,1,20
1501,3,0,1,20
1205,2,0,1,51
10,3,0,1,7
2,3,0,1,19
1302,3,0,1,13
4,3,0,1,19
4,3,0,1,19
2,3,0,1,19
1502,3,0,1,12
1604,3,0,1,4
1502,3,0,1,12
2001,3,0,1,26
1801,3,0,1,6
1502,3,0,1,12
2101,3,0,1,7
0,3,26,2,7
1306,3,0,1,27
1606,5,0,1,7
2001,3,0,1,14
2001,3,0,1,23
1502,3,0,1,12
1502,3,0,1,319
1501,3,0,1,21
1502,3,0,1,12
1013,5,0,1,10
1306,5,0,1,27
1101,5,0,1,9
1501,3,0,1,10
0,2,29,2,6
2004,3,0,1,7
1204,2,0,1,630
1205,2,0,1,589
1205,2,0,1,666
1205,2,0,1,282
1205,2,0,1,1000
1205,2,0,1,816
1205,2,0,1,900
1205,2,0,1,1036
1205,2,0,1,503
1205,2,0,1,129
1205,2,0,1,644
1501,3,0,1,10
1502,3,0,1,21
2001,3,0,1,19
1502,3,0,1,11
1501,3,0,1,14
1502,3,0,1,12
1502,3,0,1,12
1306,5,0,1,80
2001,3,0,1,15
1502,3,0,1,11
0,3,5,2,2
1502,3,0,1,19
1018,3,0,1,8
1018,3,0,1,8
1703,3,4,3,65
1101,5,0,1,8
1705,3,0,1,17
1502,3,0,1,12
2001,3,0,1,16
1018,3,0,1,8
1101,3,0,1,3
1012,5,0,1,12
1502,3,0,1,16
0,3,1,2,8
1306,3,0,1,10
2007,3,0,1,10
1502,3,30,2,32
1502,3,0,1,12
1502,3,0,1,12
1604,3,0,1,18
1502,3,0,1,11
0,3,0,0,1
1502,3,0,1,13
1501,3,0,1,78
2007,3,0,1,9
1501,3,0,1,68
1502,3,0,1,14
1,3,0,1,6
1502,3,0,1,12
0,3,0,0,1
1005,5,0,1,20
1007,3,0,1,37
0,5,26,2,15
0,3,6,2,1
0,3,0,0,1
1306,3,0,1,26
2001,3,0,1,45
0,3,0,0,1
1502,3,0,1,11
1306,3,0,1,34
2001,3,0,1,23
1306,5,0,1,10
0,3,0,1,1
2001,3,0,1,23
1501,3,0,1,7
0,2,14,2,22
1502,3,0,1,18
1502,5,0,1,12
1501,3,0,1,9
1306,3,0,1,9
1501,3,0,1,6
2001,3,0,1,47
0,3,29,2,13
4,3,0,1,19
1306,3,0,1,22
1,3,0,1,10
1306,3,0,1,26
1501,2,0,1,119
1501,3,0,1,8
1501,3,0,1,67
9,5,0,1,5
1501,3,0,1,5
1501,3,0,1,5
1005,5,0,1,20
1005,5,0,1,20
1005,5,0,1,34
1005,5,0,1,20
1501,3,0,1,61
1502,3,0,1,12
1501,3,0,1,11
1002,3,0,1,12
1502,3,0,1,13
1306,3,0,1,115
0,3,0,0,1
1005,5,0,1,61
1005,5,0,1,34
2001,3,0,1,3
1306,3,0,1,34
0,3,0,0,1
1205,3,0,1,23
1,3,0,1,19
1306,3,0,1,65
1012,5,29,2,64
1205,3,0,1,132
1502,3,0,1,82
2001,3,0,1,16
0,3,0,0,1
1606,5,0,1,27
1205,3,0,1,91
1007,5,0,1,6
1005,3,0,1,25
1501,3,0,1,34
1502,3,0,1,21
1502,3,0,1,13
1502,3,0,1,11
1001,3,0,1,42
1502,3,0,1,17
1018,3,0,1,8
1018,3,0,1,8
1205,3,14,3,27
1011,5,0,1,10
1018,3,0,1,16
1502,3,29,1,28
1502,3,29,1,26
1502,3,29,1,22
1306,3,0,1,28
1502,3,29,1,22
1502,3,29,1,22
1502,3,29,1,22
1502,3,29,1,21
1502,3,29,1,28
1502,3,29,1,28
1502,3,29,1,27
1502,3,29,1,35
1306,3,0,1,10
3,3,0,1,19
2,3,0,1,20
1502,3,0,1,14
1502,3,0,1,13
1306,3,0,1,14
1604,3,0,1,8
1306,5,0,1,77
1018,3,0,1,8
1502,3,0,1,16
1502,3,0,1,13
1306,5,0,1,16
1707,3,0,1,7
1501,3,0,1,22
1306,2,0,1,18
1501,3,0,1,23
1708,3,23,3,35
1502,3,0,1,13
1708,3,0,1,11
1701,5,26,3,130
1502,3,0,1,17
0,5,0,2,19
1502,3,0,1,13
1502,3,0,1,18
2005,2,13,2,6
1306,2,0,1,18
1013,5,0,1,15
1501,3,0,1,4
2,3,0,1,19
1012,5,0,1,13
1501,3,0,1,16
0,1,30,2,87
1502,3,0,1,10
1501,3,0,1,7
2001,3,0,1,17
2001,3,0,1,46
1705,3,0,3,33
2001,3,0,1,17
0,3,0,0,1
1705,3,0,3,33
2001,3,0,1,18
1703,5,24,3,58
1204,1,14,2,195
1009,5,0,1,12
1306,3,0,1,34
1502,3,0,1,13
1502,3,0,1,13
0,1,17,2,10
2001,3,0,1,15
1502,3,0,1,13
1018,5,0,1,6
1502,3,0,1,17
0,2,6,2,19
1502,3,0,1,13
2001,3,0,1,18
1002,3,0,1,3
1606,3,0,1,13
1604,3,0,1,8
1501,3,0,1,13
2001,3,0,1,17
1502,2,24,3,6
0,3,0,0,1
1018,3,0,1,8
1502,3,0,1,12
1018,3,0,1,8
1019,4,28,2,4
1009,2,17,1,18
1502,3,0,1,17
1306,3,0,1,26
1305,5,0,1,51
1002,5,0,1,20
1018,3,0,1,8
0,3,13,2,26
1502,3,0,1,13
2001,3,0,1,20
1005,3,0,1,14
1306,3,0,1,26
1501,3,0,1,231
1502,3,0,1,13
2,3,0,1,22
1,3,0,1,19
1306,3,0,1,20
1501,3,0,1,18
1709,5,26,3,50
1501,3,0,1,8
1501,3,0,1,231
1501,3,0,1,231
1501,5,0,1,7
1012,5,0,1,10
1702,5,26,3,50
1306,3,0,1,115
1306,3,0,1,17
1701,5,26,3,40
1306,3,0,1,17
1007,5,0,1,9
1306,3,0,1,17
1501,3,0,1,16
1306,3,0,1,26
1003,3,0,1,10
1205,3,0,3,33
0,3,12,2,35
1012,3,17,2,14
0,3,6,2,13
1018,3,0,1,26
1709,5,26,3,53
1501,3,0,1,7
1504,3,0,1,20
4,3,0,1,24
1502,3,0,1,13
1501,3,0,1,41
1502,3,26,1,22
1605,3,0,1,3
1709,5,27,3,55
1502,3,0,1,20
1009,3,0,1,8
1306,3,0,1,43
1012,5,0,1,11
4,3,0,1,19
1306,3,0,1,41
2001,3,0,1,17
1708,5,26,3,16
1306,3,0,1,16
1306,3,0,1,15
0,3,0,0,1
1701,3,0,1,11
2001,3,0,1,17
2001,3,0,1,17
1001,5,0,1,12
1401,3,24,3,43
1501,3,0,1,11
1502,3,0,1,12
1506,5,14,2,7
1502,3,0,1,12
1501,3,0,1,14
1501,3,0,1,14
1709,2,14,1,11
1709,2,28,3,11
1018,3,0,1,8
1502,3,0,1,17
1502,3,0,1,13
2101,3,0,3,13
1502,3,0,1,13
1502,3,0,1,13
1501,2,0,1,21
1707,5,3,3,18
1306,3,0,1,115
2001,3,0,1,9
2001,3,0,1,17
1502,3,0,1,13
1306,3,0,1,72
1018,3,0,1,8
1018,3,0,1,10
1306,1,0,1,559
2004,3,0,1,12
1306,5,0,1,6
1008,3,0,1,13
1306,3,0,1,12
1,3,0,1,20
1306,3,0,1,5
1306,5,0,1,3
1006,5,0,1,23
1501,3,0,1,17
2009,3,8,2,16
1502,3,0,1,13
1009,5,0,1,4
2001,3,0,1,33
1502,3,0,1,34
2004,3,0,1,12
1306,3,0,1,25
1306,3,0,1,20
2004,3,0,1,16
1501,3,0,1,230
1201,3,0,1,58
1002,3,0,1,32
1018,3,0,1,8
1501,3,0,1,231
1502,3,0,1,20
1306,2,0,1,36
1801,3,0,1,13
1801,3,0,1,17
1801,3,0,1,14
1801,3,0,1,15
0,3,0,0,1
0,3,0,0,1
1009,5,0,1,4
0,3,0,0,1
1306,3,0,1,28
0,3,0,0,1
1,3,0,1,19
1501,3,0,1,34
1018,3,0,1,9
0,3,0,0,1
1501,3,0,1,7
1502,3,0,1,8
1501,3,0,1,182
1205,1,0,1,29
1006,5,0,1,53
1502,3,0,1,132
1205,3,0,3,43
1306,3,0,1,25
1205,3,0,3,44
1205,3,0,3,49
1306,3,0,3,42
1306,3,0,3,41
1501,3,0,1,8
1306,3,0,1,17
2001,3,0,1,11
1013,3,0,1,12
1502,3,0,1,12
1006,5,0,1,21
1306,3,0,1,19
1502,3,0,1,12
1502,3,0,1,12
1018,3,0,1,9
1502,3,0,1,13
1502,3,0,1,13
1502,3,0,1,13
1502,3,0,1,13
2001,3,0,1,17
2001,3,0,1,46
2001,3,0,1,45
1604,5,0,1,3
1501,3,0,1,19
2001,3,0,1,18
1012,3,0,1,15
1502,3,0,1,18
1502,3,0,1,12
1502,3,0,1,82
2001,3,0,1,15
2101,5,0,1,5
1501,3,0,1,15
1501,3,0,1,8
1502,3,0,1,20
1501,3,0,1,8
1306,5,0,1,27
1501,3,0,1,15
1501,3,0,1,5
1306,3,0,1,18
1602,3,0,1,3
0,3,11,2,4
1801,3,0,1,22
1605,3,0,1,17
1801,3,0,1,42
1012,5,0,1,11
1102,5,0,1,13
1103,3,0,1,12
1006,5,0,1,18
2,3,0,1,19
1501,3,0,1,3
1009,5,0,1,12
1205,1,0,3,5
1009,5,0,1,11
1701,5,26,3,37
1502,3,0,1,27
1502,3,0,1,20
1709,3,0,1,16
1501,3,0,1,16
1201,2,14,2,18
1502,3,0,1,22
1005,2,17,3,12
0,2,17,2,7
0,2,29,2,47
1502,3,0,1,13
1011,3,0,1,18
0,2,28,2,19
1306,3,0,1,10
1018,3,0,1,8
1206,2,17,2,131
1018,3,0,1,8
1205,3,0,1,9
1709,3,0,1,14
1306,3,0,1,26
1306,3,0,1,26
1306,3,0,1,10
1306,3,0,1,10
1306,3,0,1,10
1306,3,0,1,10
1306,3,0,1,10
2004,2,0,1,16
1502,3,0,1,11
1502,3,0,1,11
1002,3,0,1,90
1306,3,0,1,24
1502,3,0,1,13
1306,3,0,1,22
1701,5,26,3,91
1502,3,0,1,13
1306,1,0,1,24
2,3,0,1,19
2001,3,0,1,20
1503,1,0,1,83
2001,3,0,1,45
0,2,14,2,20
1306,3,0,1,22
1003,5,0,1,18
1306,3,0,1,116
1501,3,0,1,10
1306,3,0,1,22
1501,3,0,1,16
1013,5,0,1,8
1013,5,0,1,6
1502,3,0,1,13
1013,5,0,1,6
2006,5,0,1,6
1501,3,0,1,17
1501,3,0,1,14
1502,3,0,1,14
1204,2,0,1,205
1502,3,0,1,14
1706,3,0,1,8
1306,1,0,1,219
1501,3,0,1,7
2001,3,0,1,17
1501,3,0,1,15
1018,3,0,1,8
1501,3,0,1,7
1501,3,0,1,5
1018,3,0,1,8
1502,3,0,1,13
1502,3,0,1,12
1502,3,0,1,12
2001,5,0,1,8
1501,3,0,1,19
1501,3,0,1,7
1707,3,0,1,9
1009,5,0,1,12
1501,2,0,1,11
2001,3,0,1,19
1306,3,0,1,12
1502,3,0,1,14
1306,3,0,1,26
1502,3,0,1,13
1306,3,0,1,10
1502,3,0,1,13
2001,3,0,1,21
1502,3,0,1,14
4,3,0,1,19
1502,3,0,1,13
1502,3,0,1,13
0,2,30,2,8
1306,2,0,1,339
1306,2,0,1,425
1502,3,0,1,17
1018,3,0,1,8
2001,3,0,1,17
1502,3,0,1,16
1501,3,0,1,16
1502,3,0,1,14
1502,3,0,1,18
1501,3,0,1,8
1502,3,0,1,13
2001,3,0,1,34
10,5,0,1,5
1306,3,0,1,22
1602,2,0,3,3
0,5,0,2,3
1306,3,0,1,10
1502,3,0,1,18
1002,5,0,1,24
1306,3,0,1,10
1502,3,0,1,13
1104,5,0,1,9
1001,2,0,2,9
1502,3,0,1,13
1502,3,0,1,13
0,5,0,0,1
1502,3,0,1,14
1502,3,0,1,13
1501,3,0,1,69
1306,2,0,1,69
0,2,29,2,7
1502,3,0,1,14
1501,3,0,1,70
1501,3,0,1,69
1501,3,0,1,69
1501,3,0,1,69
1501,3,0,1,69
2001,3,0,1,19
2001,3,0,1,17
2001,3,0,1,17
2001,3,0,1,17
2001,3,0,1,17
1012,3,0,1,19
0,3,26,2,48
2004,3,0,1,8
1204,3,0,1,15
1,3,0,1,19
2001,3,0,1,17
1501,3,0,1,7
1501,3,0,1,7
2001,3,0,1,20
1501,3,0,1,67
1501,3,0,1,69
1501,3,0,1,10
1306,3,0,1,87
1205,3,0,3,106
1013,5,0,1,9
1205,3,0,3,283
